dteday,season,yr,mnth,hr,holiday,weekday,workingday,buyer_type,Product_Type,buyers,Location
15/3/2021,1,0,3,9,0,2,1,Member,F,117,Location 1
15/3/2021,1,0,3,10,0,2,1,Member,E,56,Location 4
15/3/2021,1,0,3,11,0,2,1,Non-Member,F,347,Location 1
15/3/2021,1,0,3,12,0,2,1,Member,D,8,Location 4
15/3/2021,1,0,3,13,0,2,1,Member,C,45,Location 2
15/3/2021,1,0,3,14,0,2,1,Member,C,100,Location 2
15/3/2021,1,0,3,15,0,2,1,Member,D,127,Location 5
15/3/2021,1,0,3,16,0,2,1,Member,D,53,Location 2
15/3/2021,1,0,3,17,0,2,1,Member,C,86,Location 2
15/3/2021,1,0,3,18,0,2,1,Member,D,17,Location 4
15/3/2021,1,0,3,19,0,2,1,Non-Member,C,47,Location 4
15/3/2021,1,0,3,20,0,2,1,Member,C,100,Location 5
15/3/2021,1,0,3,21,0,2,1,Member,C,95,Location 4
15/3/2021,1,0,3,22,0,2,1,Member,E,11,Location 4
15/3/2021,1,0,3,23,0,2,1,Member,B,102,Location 5
16/3/2021,1,0,3,0,0,3,1,Member,C,194,Location 1
16/3/2021,1,0,3,1,0,3,1,Member,D,32,Location 2
16/3/2021,1,0,3,3,0,3,1,Non-Member,D,12,Location 2
16/3/2021,1,0,3,4,0,3,1,Member,B,22,Location 4
16/3/2021,1,0,3,5,0,3,1,Member,D,110,Location 3
16/3/2021,1,0,3,6,0,3,1,Non-Member,F,127,Location 2
16/3/2021,1,0,3,7,0,3,1,Member,C,30,Location 5
16/3/2021,1,0,3,8,0,3,1,Member,D,136,Location 2
16/3/2021,1,0,3,9,0,3,1,Non-Member,A,165,Location 2
16/3/2021,1,0,3,10,0,3,1,Member,D,56,Location 3
16/3/2021,1,0,3,11,0,3,1,Member,D,95,Location 5
16/3/2021,1,0,3,12,0,3,1,Member,D,2,Location 2
16/3/2021,1,0,3,13,0,3,1,Non-Member,D,236,Location 1
16/3/2021,1,0,3,14,0,3,1,Non-Member,D,15,Location 4
16/3/2021,1,0,3,15,0,3,1,Member,F,43,Location 4
16/3/2021,1,0,3,16,0,3,1,Member,A,70,Location 4
16/3/2021,1,0,3,17,0,3,1,Member,E,86,Location 4
16/3/2021,1,0,3,18,0,3,1,Member,C,174,Location 2
16/3/2021,1,0,3,19,0,3,1,Non-Member,D,5,Location 4
16/3/2021,1,0,3,20,0,3,1,Non-Member,A,23,Location 4
16/3/2021,1,0,3,21,0,3,1,Member,D,80,Location 4
16/3/2021,1,0,3,22,0,3,1,Member,F,72,Location 3
16/3/2021,1,0,3,23,0,3,1,Member,C,51,Location 4
17/3/2021,1,0,3,0,0,4,1,Non-Member,D,97,Location 3
17/3/2021,1,0,3,1,0,4,1,Member,F,157,Location 5
17/3/2021,1,0,3,2,0,4,1,Member,B,222,Location 1
17/3/2021,1,0,3,3,0,4,1,Member,D,96,Location 5
17/3/2021,1,0,3,4,0,4,1,Member,D,25,Location 3
17/3/2021,1,0,3,5,0,4,1,Non-Member,B,262,Location 2
17/3/2021,1,0,3,6,0,4,1,Member,A,89,Location 2
17/3/2021,1,0,3,7,0,4,1,Member,C,61,Location 5
17/3/2021,1,0,3,8,0,4,1,Member,F,43,Location 5
17/3/2021,1,0,3,9,0,4,1,Member,C,231,Location 1
17/3/2021,1,0,3,10,0,4,1,Member,B,126,Location 3
17/3/2021,1,0,3,11,0,4,1,Member,C,16,Location 2
17/3/2021,1,0,3,12,0,4,1,Member,F,235,Location 5
17/3/2021,1,0,3,13,0,4,1,Member,A,230,Location 3
17/3/2021,1,0,3,14,0,4,1,Member,D,169,Location 1
17/3/2021,1,0,3,15,0,4,1,Member,D,129,Location 1
17/3/2021,1,0,3,16,0,4,1,Member,F,188,Location 5
17/3/2021,1,0,3,17,0,4,1,Member,D,8,Location 4
17/3/2021,1,0,3,18,0,4,1,Non-Member,B,203,Location 5
17/3/2021,1,0,3,19,0,4,1,Non-Member,B,13,Location 2
17/3/2021,1,0,3,20,0,4,1,Member,D,152,Location 2
17/3/2021,1,0,3,21,0,4,1,Member,F,137,Location 2
17/3/2021,1,0,3,22,0,4,1,Member,E,204,Location 2
17/3/2021,1,0,3,23,0,4,1,Member,B,131,Location 3
18/3/2021,1,0,3,0,0,5,1,Non-Member,F,23,Location 5
18/3/2021,1,0,3,1,0,5,1,Non-Member,D,165,Location 4
18/3/2021,1,0,3,2,0,5,1,Member,F,65,Location 2
18/3/2021,1,0,3,3,0,5,1,Non-Member,F,270,Location 1
18/3/2021,1,0,3,5,0,5,1,Non-Member,F,264,Location 5
18/3/2021,1,0,3,6,0,5,1,Non-Member,F,42,Location 4
18/3/2021,1,0,3,7,0,5,1,Non-Member,C,12,Location 4
18/3/2021,1,0,3,8,0,5,1,Member,E,62,Location 2
18/3/2021,1,0,3,9,0,5,1,Member,F,16,Location 1
18/3/2021,1,0,3,10,0,5,1,Non-Member,F,133,Location 3
18/3/2021,1,0,3,11,0,5,1,Member,F,182,Location 2
18/3/2021,1,0,3,12,0,5,1,Non-Member,C,60,Location 4
18/3/2021,1,0,3,13,0,5,1,Member,D,114,Location 3
18/3/2021,1,0,3,14,0,5,1,Non-Member,E,133,Location 4
18/3/2021,1,0,3,15,0,5,1,Member,A,266,Location 1
18/3/2021,1,0,3,16,0,5,1,Member,D,45,Location 4
18/3/2021,1,0,3,17,0,5,1,Non-Member,D,243,Location 1
18/3/2021,1,0,3,18,0,5,1,Non-Member,D,186,Location 5
18/3/2021,1,0,3,19,0,5,1,Member,E,78,Location 2
18/3/2021,1,0,3,20,0,5,1,Member,F,26,Location 2
18/3/2021,1,0,3,21,0,5,1,Member,C,48,Location 4
18/3/2021,1,0,3,22,0,5,1,Member,D,193,Location 3
18/3/2021,1,0,3,23,0,5,1,Non-Member,F,165,Location 2
19/3/2021,1,0,3,0,0,6,0,Member,F,115,Location 3
19/3/2021,1,0,3,1,0,6,0,Member,F,176,Location 2
19/3/2021,1,0,3,2,0,6,0,Member,F,248,Location 4
19/3/2021,1,0,3,3,0,6,0,Non-Member,A,246,Location 4
19/3/2021,1,0,3,4,0,6,0,Member,E,296,Location 4
19/3/2021,1,0,3,5,0,6,0,Member,F,211,Location 3
19/3/2021,1,0,3,6,0,6,0,Non-Member,D,281,Location 5
19/3/2021,1,0,3,7,0,6,0,Member,F,253,Location 2
19/3/2021,1,0,3,8,0,6,0,Non-Member,C,293,Location 1
19/3/2021,1,0,3,9,0,6,0,Non-Member,E,80,Location 5
19/3/2021,1,0,3,10,0,6,0,Non-Member,A,207,Location 1
19/3/2021,1,0,3,11,0,6,0,Non-Member,D,154,Location 3
19/3/2021,1,0,3,12,0,6,0,Member,E,79,Location 1
19/3/2021,1,0,3,13,0,6,0,Member,F,194,Location 1
19/3/2021,1,0,3,14,0,6,0,Non-Member,D,178,Location 3
19/3/2021,1,0,3,15,0,6,0,Non-Member,B,2,Location 5
19/3/2021,1,0,3,16,0,6,0,Member,B,33,Location 2
19/3/2021,1,0,3,17,0,6,0,Member,E,247,Location 2
19/3/2021,1,0,3,18,0,6,0,Member,F,83,Location 5
19/3/2021,1,0,3,19,0,6,0,Member,F,124,Location 1
19/3/2021,1,0,3,20,0,6,0,Member,D,205,Location 4
19/3/2021,1,0,3,21,0,6,0,Member,A,169,Location 2
19/3/2021,1,0,3,22,0,6,0,Member,D,210,Location 2
19/3/2021,1,0,3,23,0,6,0,Member,B,193,Location 1
20/3/2021,1,0,3,0,0,0,0,Member,F,14,Location 3
20/3/2021,1,0,3,1,0,0,0,Non-Member,D,104,Location 4
20/3/2021,1,0,3,2,0,0,0,Non-Member,A,114,Location 1
20/3/2021,1,0,3,3,0,0,0,Non-Member,B,57,Location 5
20/3/2021,1,0,3,4,0,0,0,Member,C,39,Location 4
20/3/2021,1,0,3,5,0,0,0,Non-Member,B,118,Location 1
20/3/2021,1,0,3,6,0,0,0,Non-Member,E,103,Location 5
20/3/2021,1,0,3,7,0,0,0,Member,D,78,Location 5
20/3/2021,1,0,3,8,0,0,0,Non-Member,B,80,Location 4
20/3/2021,1,0,3,9,0,0,0,Member,D,80,Location 2
20/3/2021,1,0,3,10,0,0,0,Non-Member,D,87,Location 4
20/3/2021,1,0,3,11,0,0,0,Member,B,99,Location 4
20/3/2021,1,0,3,12,0,0,0,Member,D,71,Location 1
20/3/2021,1,0,3,13,0,0,0,Non-Member,C,21,Location 5
20/3/2021,1,0,3,14,0,0,0,Non-Member,F,115,Location 2
20/3/2021,1,0,3,15,0,0,0,Member,D,44,Location 1
20/3/2021,1,0,3,16,0,0,0,Member,C,35,Location 3
20/3/2021,1,0,3,17,0,0,0,Member,F,38,Location 3
20/3/2021,1,0,3,18,0,0,0,Member,D,30,Location 1
20/3/2021,1,0,3,19,0,0,0,Member,C,40,Location 2
20/3/2021,1,0,3,20,0,0,0,Member,E,127,Location 3
20/3/2021,1,0,3,21,0,0,0,Non-Member,C,52,Location 2
20/3/2021,1,0,3,22,0,0,0,Non-Member,E,78,Location 2
20/3/2021,1,0,3,23,0,0,0,Member,B,92,Location 4
21/3/2021,2,0,3,0,0,1,1,Non-Member,C,54,Location 4
21/3/2021,2,0,3,1,0,1,1,Non-Member,C,15,Location 4
21/3/2021,2,0,3,2,0,1,1,Non-Member,E,174,Location 5
21/3/2021,2,0,3,3,0,1,1,Non-Member,F,105,Location 5
21/3/2021,2,0,3,5,0,1,1,Non-Member,A,22,Location 4
21/3/2021,2,0,3,6,0,1,1,Member,D,210,Location 3
21/3/2021,2,0,3,7,0,1,1,Member,C,52,Location 5
21/3/2021,2,0,3,8,0,1,1,Member,D,129,Location 5
21/3/2021,2,0,3,9,0,1,1,Member,F,30,Location 4
21/3/2021,2,0,3,10,0,1,1,Member,D,373,Location 1
21/3/2021,2,0,3,11,0,1,1,Member,D,197,Location 1
21/3/2021,2,0,3,12,0,1,1,Member,D,97,Location 2
21/3/2021,2,0,3,13,0,1,1,Member,F,114,Location 3
21/3/2021,2,0,3,14,0,1,1,Member,F,33,Location 4
21/3/2021,2,0,3,15,0,1,1,Member,C,42,Location 3
21/3/2021,2,0,3,16,0,1,1,Member,F,28,Location 4
21/3/2021,2,0,3,17,0,1,1,Non-Member,F,39,Location 2
21/3/2021,2,0,3,18,0,1,1,Non-Member,D,41,Location 1
21/3/2021,2,0,3,19,0,1,1,Member,D,6,Location 4
21/3/2021,2,0,3,20,0,1,1,Member,F,37,Location 4
21/3/2021,2,0,3,21,0,1,1,Member,D,193,Location 5
21/3/2021,2,0,3,22,0,1,1,Non-Member,A,138,Location 5
21/3/2021,2,0,3,23,0,1,1,Non-Member,E,131,Location 2
22/3/2021,2,0,3,0,0,2,1,Non-Member,B,23,Location 4
22/3/2021,2,0,3,1,0,2,1,Non-Member,D,135,Location 1
22/3/2021,2,0,3,2,0,2,1,Member,F,102,Location 5
22/3/2021,2,0,3,3,0,2,1,Member,B,314,Location 1
22/3/2021,2,0,3,4,0,2,1,Member,D,69,Location 5
22/3/2021,2,0,3,5,0,2,1,Member,D,53,Location 4
22/3/2021,2,0,3,6,0,2,1,Member,C,76,Location 4
22/3/2021,2,0,3,7,0,2,1,Non-Member,B,60,Location 2
22/3/2021,2,0,3,8,0,2,1,Member,B,148,Location 3
22/3/2021,2,0,3,9,0,2,1,Member,C,118,Location 5
22/3/2021,2,0,3,10,0,2,1,Non-Member,F,191,Location 5
22/3/2021,2,0,3,11,0,2,1,Non-Member,D,45,Location 3
22/3/2021,2,0,3,12,0,2,1,Member,A,270,Location 1
22/3/2021,2,0,3,13,0,2,1,Member,D,104,Location 2
22/3/2021,2,0,3,14,0,2,1,Non-Member,B,123,Location 1
22/3/2021,2,0,3,15,0,2,1,Member,D,157,Location 5
22/3/2021,2,0,3,16,0,2,1,Member,F,260,Location 3
22/3/2021,2,0,3,17,0,2,1,Member,D,134,Location 3
22/3/2021,2,0,3,18,0,2,1,Member,D,42,Location 2
22/3/2021,2,0,3,19,0,2,1,Member,D,73,Location 4
22/3/2021,2,0,3,20,0,2,1,Member,F,146,Location 5
22/3/2021,2,0,3,21,0,2,1,Member,C,158,Location 2
22/3/2021,2,0,3,22,0,2,1,Member,C,97,Location 4
22/3/2021,2,0,3,23,0,2,1,Non-Member,E,129,Location 3
23/3/2021,2,0,3,0,0,3,1,Member,D,51,Location 5
23/3/2021,2,0,3,1,0,3,1,Non-Member,C,131,Location 1
23/3/2021,2,0,3,2,0,3,1,Non-Member,B,15,Location 4
23/3/2021,2,0,3,3,0,3,1,Non-Member,C,33,Location 5
23/3/2021,2,0,3,5,0,3,1,Member,C,88,Location 2
23/3/2021,2,0,3,6,0,3,1,Non-Member,C,177,Location 5
23/3/2021,2,0,3,7,0,3,1,Member,D,105,Location 5
23/3/2021,2,0,3,8,0,3,1,Member,F,73,Location 2
23/3/2021,2,0,3,9,0,3,1,Member,C,97,Location 4
23/3/2021,2,0,3,10,0,3,1,Member,F,235,Location 3
23/3/2021,2,0,3,11,0,3,1,Non-Member,F,53,Location 3
23/3/2021,2,0,3,12,0,3,1,Member,C,93,Location 4
23/3/2021,2,0,3,13,0,3,1,Member,C,236,Location 1
23/3/2021,2,0,3,14,0,3,1,Non-Member,D,28,Location 3
23/3/2021,2,0,3,15,0,3,1,Non-Member,B,180,Location 5
23/3/2021,2,0,3,16,0,3,1,Member,C,147,Location 5
23/3/2021,2,0,3,17,0,3,1,Member,C,77,Location 3
23/3/2021,2,0,3,18,0,3,1,Member,A,256,Location 1
23/3/2021,2,0,3,19,0,3,1,Member,C,103,Location 3
23/3/2021,2,0,3,20,0,3,1,Non-Member,D,128,Location 3
23/3/2021,2,0,3,21,0,3,1,Non-Member,D,46,Location 3
23/3/2021,2,0,3,22,0,3,1,Member,F,95,Location 4
23/3/2021,2,0,3,23,0,3,1,Non-Member,C,166,Location 3
24/3/2021,2,0,3,0,0,4,1,Non-Member,F,87,Location 5
24/3/2021,2,0,3,1,0,4,1,Member,E,233,Location 4
24/3/2021,2,0,3,2,0,4,1,Member,D,146,Location 3
24/3/2021,2,0,3,3,0,4,1,Member,D,19,Location 4
24/3/2021,2,0,3,4,0,4,1,Member,D,154,Location 4
24/3/2021,2,0,3,5,0,4,1,Member,A,6,Location 4
24/3/2021,2,0,3,6,0,4,1,Member,D,193,Location 4
24/3/2021,2,0,3,7,0,4,1,Member,C,124,Location 1
24/3/2021,2,0,3,8,0,4,1,Member,D,168,Location 3
24/3/2021,2,0,3,9,0,4,1,Non-Member,E,133,Location 5
24/3/2021,2,0,3,10,0,4,1,Member,F,234,Location 5
24/3/2021,2,0,3,11,0,4,1,Member,F,54,Location 5
24/3/2021,2,0,3,12,0,4,1,Member,B,270,Location 5
24/3/2021,2,0,3,13,0,4,1,Member,B,211,Location 3
24/3/2021,2,0,3,14,0,4,1,Member,F,47,Location 1
24/3/2021,2,0,3,15,0,4,1,Non-Member,B,82,Location 4
24/3/2021,2,0,3,16,0,4,1,Member,A,184,Location 3
24/3/2021,2,0,3,17,0,4,1,Member,F,190,Location 3
24/3/2021,2,0,3,18,0,4,1,Member,C,255,Location 2
24/3/2021,2,0,3,19,0,4,1,Member,D,255,Location 4
24/3/2021,2,0,3,20,0,4,1,Member,D,67,Location 1
24/3/2021,2,0,3,21,0,4,1,Member,F,164,Location 2
24/3/2021,2,0,3,22,0,4,1,Member,E,42,Location 5
24/3/2021,2,0,3,23,0,4,1,Non-Member,C,26,Location 3
25/3/2021,2,0,3,0,0,5,1,Member,D,92,Location 1
25/3/2021,2,0,3,1,0,5,1,Non-Member,D,46,Location 3
25/3/2021,2,0,3,2,0,5,1,Member,C,275,Location 1
25/3/2021,2,0,3,3,0,5,1,Member,D,239,Location 3
25/3/2021,2,0,3,4,0,5,1,Non-Member,E,53,Location 4
25/3/2021,2,0,3,5,0,5,1,Member,B,266,Location 2
25/3/2021,2,0,3,6,0,5,1,Member,F,216,Location 3
25/3/2021,2,0,3,7,0,5,1,Member,C,89,Location 1
25/3/2021,2,0,3,8,0,5,1,Member,F,137,Location 2
25/3/2021,2,0,3,9,0,5,1,Member,B,26,Location 3
25/3/2021,2,0,3,10,0,5,1,Member,D,105,Location 4
25/3/2021,2,0,3,11,0,5,1,Member,C,204,Location 2
25/3/2021,2,0,3,12,0,5,1,Non-Member,F,37,Location 2
25/3/2021,2,0,3,13,0,5,1,Member,D,2,Location 3
25/3/2021,2,0,3,14,0,5,1,Member,F,146,Location 4
25/3/2021,2,0,3,15,0,5,1,Member,E,74,Location 1
25/3/2021,2,0,3,16,0,5,1,Member,F,251,Location 5
25/3/2021,2,0,3,17,0,5,1,Non-Member,C,261,Location 2
25/3/2021,2,0,3,18,0,5,1,Non-Member,D,15,Location 5
25/3/2021,2,0,3,19,0,5,1,Non-Member,A,74,Location 3
25/3/2021,2,0,3,20,0,5,1,Member,F,180,Location 4
25/3/2021,2,0,3,21,0,5,1,Member,C,63,Location 2
25/3/2021,2,0,3,22,0,5,1,Non-Member,C,225,Location 4
25/3/2021,2,0,3,23,0,5,1,Non-Member,F,210,Location 1
26/3/2021,2,0,3,0,0,6,0,Non-Member,C,221,Location 4
26/3/2021,2,0,3,1,0,6,0,Non-Member,F,184,Location 2
26/3/2021,2,0,3,2,0,6,0,Member,C,209,Location 5
26/3/2021,2,0,3,3,0,6,0,Non-Member,C,21,Location 4
26/3/2021,2,0,3,4,0,6,0,Member,D,52,Location 3
26/3/2021,2,0,3,5,0,6,0,Member,F,45,Location 1
26/3/2021,2,0,3,6,0,6,0,Member,C,124,Location 5
26/3/2021,2,0,3,7,0,6,0,Non-Member,C,209,Location 3
26/3/2021,2,0,3,8,0,6,0,Member,B,263,Location 3
26/3/2021,2,0,3,9,0,6,0,Member,D,39,Location 1
26/3/2021,2,0,3,10,0,6,0,Member,D,16,Location 4
26/3/2021,2,0,3,11,0,6,0,Member,C,293,Location 4
26/3/2021,2,0,3,12,0,6,0,Non-Member,D,275,Location 1
26/3/2021,2,0,3,13,0,6,0,Member,F,251,Location 3
26/3/2021,2,0,3,14,0,6,0,Non-Member,F,239,Location 4
26/3/2021,2,0,3,15,0,6,0,Member,C,293,Location 5
26/3/2021,2,0,3,16,0,6,0,Member,D,278,Location 2
26/3/2021,2,0,3,17,0,6,0,Member,F,147,Location 1
26/3/2021,2,0,3,18,0,6,0,Member,C,296,Location 3
26/3/2021,2,0,3,19,0,6,0,Member,B,113,Location 5
26/3/2021,2,0,3,20,0,6,0,Member,D,174,Location 3
26/3/2021,2,0,3,21,0,6,0,Member,C,135,Location 1
26/3/2021,2,0,3,22,0,6,0,Non-Member,D,154,Location 1
26/3/2021,2,0,3,23,0,6,0,Member,C,115,Location 4
27/3/2021,2,0,3,0,0,0,0,Member,D,69,Location 3
27/3/2021,2,0,3,1,0,0,0,Member,C,88,Location 4
27/3/2021,2,0,3,2,0,0,0,Non-Member,C,36,Location 5
27/3/2021,2,0,3,3,0,0,0,Non-Member,D,14,Location 4
27/3/2021,2,0,3,4,0,0,0,Non-Member,A,20,Location 3
27/3/2021,2,0,3,6,0,0,0,Non-Member,F,119,Location 2
27/3/2021,2,0,3,7,0,0,0,Non-Member,F,63,Location 4
27/3/2021,2,0,3,8,0,0,0,Member,A,86,Location 1
27/3/2021,2,0,3,9,0,0,0,Non-Member,B,120,Location 1
27/3/2021,2,0,3,10,0,0,0,Member,F,93,Location 4
27/3/2021,2,0,3,11,0,0,0,Non-Member,B,33,Location 4
27/3/2021,2,0,3,12,0,0,0,Non-Member,A,64,Location 4
27/3/2021,2,0,3,13,0,0,0,Non-Member,D,6,Location 5
27/3/2021,2,0,3,14,0,0,0,Non-Member,D,52,Location 5
27/3/2021,2,0,3,15,0,0,0,Member,F,47,Location 2
27/3/2021,2,0,3,16,0,0,0,Member,F,98,Location 5
27/3/2021,2,0,3,17,0,0,0,Member,D,90,Location 5
27/3/2021,2,0,3,18,0,0,0,Member,E,44,Location 5
27/3/2021,2,0,3,19,0,0,0,Member,F,16,Location 5
27/3/2021,2,0,3,20,0,0,0,Member,D,60,Location 5
27/3/2021,2,0,3,21,0,0,0,Non-Member,A,108,Location 4
27/3/2021,2,0,3,22,0,0,0,Non-Member,D,17,Location 2
27/3/2021,2,0,3,23,0,0,0,Member,E,109,Location 4
28/3/2021,2,0,3,0,0,1,1,Member,E,83,Location 5
28/3/2021,2,0,3,1,0,1,1,Non-Member,F,164,Location 1
28/3/2021,2,0,3,2,0,1,1,Member,A,160,Location 3
28/3/2021,2,0,3,3,0,1,1,Non-Member,C,129,Location 3
28/3/2021,2,0,3,5,0,1,1,Member,C,15,Location 4
28/3/2021,2,0,3,6,0,1,1,Member,F,22,Location 5
28/3/2021,2,0,3,7,0,1,1,Member,B,308,Location 1
28/3/2021,2,0,3,8,0,1,1,Member,D,60,Location 3
28/3/2021,2,0,3,9,0,1,1,Member,B,54,Location 3
28/3/2021,2,0,3,10,0,1,1,Member,C,97,Location 2
28/3/2021,2,0,3,11,0,1,1,Member,D,7,Location 4
28/3/2021,2,0,3,12,0,1,1,Member,F,93,Location 1
28/3/2021,2,0,3,13,0,1,1,Non-Member,E,3,Location 1
28/3/2021,2,0,3,14,0,1,1,Member,E,4,Location 2
28/3/2021,2,0,3,15,0,1,1,Non-Member,C,186,Location 1
28/3/2021,2,0,3,16,0,1,1,Member,D,85,Location 2
28/3/2021,2,0,3,17,0,1,1,Member,A,231,Location 1
28/3/2021,2,0,3,18,0,1,1,Member,A,41,Location 5
28/3/2021,2,0,3,19,0,1,1,Non-Member,E,335,Location 1
28/3/2021,2,0,3,20,0,1,1,Member,D,46,Location 1
28/3/2021,2,0,3,21,0,1,1,Member,D,84,Location 3
28/3/2021,2,0,3,22,0,1,1,Member,B,1,Location 4
28/3/2021,2,0,3,23,0,1,1,Non-Member,E,226,Location 3
29/3/2021,2,0,3,0,0,2,1,Member,F,123,Location 2
29/3/2021,2,0,3,1,0,2,1,Member,D,164,Location 2
29/3/2021,2,0,3,2,0,2,1,Member,D,76,Location 4
29/3/2021,2,0,3,3,0,2,1,Member,F,200,Location 3
29/3/2021,2,0,3,4,0,2,1,Non-Member,F,11,Location 4
29/3/2021,2,0,3,5,0,2,1,Non-Member,F,65,Location 5
29/3/2021,2,0,3,6,0,2,1,Member,F,145,Location 5
29/3/2021,2,0,3,7,0,2,1,Member,D,101,Location 1
29/3/2021,2,0,3,8,0,2,1,Member,D,178,Location 2
29/3/2021,2,0,3,9,0,2,1,Member,B,143,Location 5
29/3/2021,2,0,3,10,0,2,1,Non-Member,F,214,Location 3
29/3/2021,2,0,3,11,0,2,1,Member,A,67,Location 2
29/3/2021,2,0,3,12,0,2,1,Non-Member,F,152,Location 2
29/3/2021,2,0,3,13,0,2,1,Non-Member,D,217,Location 3
29/3/2021,2,0,3,14,0,2,1,Member,C,71,Location 1
29/3/2021,2,0,3,15,0,2,1,Member,B,8,Location 2
29/3/2021,2,0,3,16,0,2,1,Non-Member,E,52,Location 3
29/3/2021,2,0,3,17,0,2,1,Member,F,112,Location 5
29/3/2021,2,0,3,18,0,2,1,Non-Member,E,114,Location 5
29/3/2021,2,0,3,19,0,2,1,Non-Member,D,59,Location 2
29/3/2021,2,0,3,20,0,2,1,Non-Member,C,94,Location 5
29/3/2021,2,0,3,21,0,2,1,Non-Member,E,67,Location 3
29/3/2021,2,0,3,22,0,2,1,Non-Member,F,92,Location 4
29/3/2021,2,0,3,23,0,2,1,Non-Member,C,52,Location 1
30/3/2021,2,0,3,0,0,3,1,Member,D,79,Location 1
30/3/2021,2,0,3,1,0,3,1,Member,F,91,Location 4
30/3/2021,2,0,3,2,0,3,1,Member,A,61,Location 3
30/3/2021,2,0,3,3,0,3,1,Member,E,92,Location 4
30/3/2021,2,0,3,4,0,3,1,Member,E,95,Location 4
30/3/2021,2,0,3,5,0,3,1,Member,D,18,Location 4
30/3/2021,2,0,3,6,0,3,1,Member,D,327,Location 1
30/3/2021,2,0,3,7,0,3,1,Non-Member,D,118,Location 2
30/3/2021,2,0,3,8,0,3,1,Non-Member,F,68,Location 4
30/3/2021,2,0,3,9,0,3,1,Member,F,88,Location 4
30/3/2021,2,0,3,10,0,3,1,Member,E,149,Location 2
30/3/2021,2,0,3,11,0,3,1,Member,D,173,Location 3
30/3/2021,2,0,3,12,0,3,1,Member,B,135,Location 5
30/3/2021,2,0,3,13,0,3,1,Member,D,217,Location 5
30/3/2021,2,0,3,14,0,3,1,Non-Member,D,347,Location 1
30/3/2021,2,0,3,15,0,3,1,Member,A,250,Location 1
30/3/2021,2,0,3,16,0,3,1,Member,D,92,Location 4
30/3/2021,2,0,3,17,0,3,1,Non-Member,F,180,Location 1
30/3/2021,2,0,3,18,0,3,1,Member,D,104,Location 2
30/3/2021,2,0,3,19,0,3,1,Member,F,130,Location 3
30/3/2021,2,0,3,20,0,3,1,Member,E,37,Location 4
30/3/2021,2,0,3,21,0,3,1,Member,D,87,Location 3
30/3/2021,2,0,3,22,0,3,1,Member,D,159,Location 3
30/3/2021,2,0,3,23,0,3,1,Member,B,93,Location 5
31/3/2021,2,0,3,0,0,4,1,Non-Member,F,245,Location 4
31/3/2021,2,0,3,1,0,4,1,Non-Member,C,199,Location 3
31/3/2021,2,0,3,2,0,4,1,Member,E,171,Location 1
31/3/2021,2,0,3,3,0,4,1,Member,E,265,Location 2
31/3/2021,2,0,3,4,0,4,1,Non-Member,D,244,Location 5
31/3/2021,2,0,3,5,0,4,1,Non-Member,D,240,Location 2
31/3/2021,2,0,3,6,0,4,1,Member,B,60,Location 3
31/3/2021,2,0,3,7,0,4,1,Member,E,35,Location 4
31/3/2021,2,0,3,8,0,4,1,Member,F,108,Location 4
31/3/2021,2,0,3,9,0,4,1,Member,C,63,Location 2
31/3/2021,2,0,3,10,0,4,1,Member,C,13,Location 4
31/3/2021,2,0,3,11,0,4,1,Non-Member,D,97,Location 3
31/3/2021,2,0,3,12,0,4,1,Member,D,244,Location 4
31/3/2021,2,0,3,13,0,4,1,Member,B,267,Location 5
31/3/2021,2,0,3,14,0,4,1,Member,F,199,Location 4
31/3/2021,2,0,3,15,0,4,1,Non-Member,C,40,Location 1
31/3/2021,2,0,3,16,0,4,1,Non-Member,D,128,Location 2
31/3/2021,2,0,3,17,0,4,1,Member,D,166,Location 2
31/3/2021,2,0,3,18,0,4,1,Non-Member,D,69,Location 5
31/3/2021,2,0,3,19,0,4,1,Member,F,10,Location 5
31/3/2021,2,0,3,20,0,4,1,Member,A,34,Location 3
31/3/2021,2,0,3,21,0,4,1,Member,D,197,Location 4
31/3/2021,2,0,3,22,0,4,1,Member,F,168,Location 1
31/3/2021,2,0,3,23,0,4,1,Member,F,226,Location 3
1/4/2021,2,0,4,0,0,5,1,Non-Member,A,120,Location 4
1/4/2021,2,0,4,1,0,5,1,Member,D,49,Location 3
1/4/2021,2,0,4,2,0,5,1,Member,A,189,Location 3
1/4/2021,2,0,4,3,0,5,1,Non-Member,C,195,Location 1
1/4/2021,2,0,4,4,0,5,1,Member,E,145,Location 4
1/4/2021,2,0,4,5,0,5,1,Member,F,239,Location 4
1/4/2021,2,0,4,6,0,5,1,Non-Member,A,158,Location 3
1/4/2021,2,0,4,7,0,5,1,Member,F,174,Location 2
1/4/2021,2,0,4,8,0,5,1,Non-Member,C,126,Location 4
1/4/2021,2,0,4,9,0,5,1,Non-Member,B,117,Location 3
1/4/2021,2,0,4,10,0,5,1,Non-Member,F,159,Location 2
1/4/2021,2,0,4,11,0,5,1,Member,E,17,Location 1
1/4/2021,2,0,4,12,0,5,1,Member,C,96,Location 2
1/4/2021,2,0,4,13,0,5,1,Member,E,176,Location 1
1/4/2021,2,0,4,14,0,5,1,Member,F,4,Location 3
1/4/2021,2,0,4,15,0,5,1,Member,C,235,Location 4
1/4/2021,2,0,4,16,0,5,1,Member,E,142,Location 4
